0	601.040268	60.276845	38.309391	8.080808	1001.96135	1536.339629	737.508883	1.358575	2.083147	6.909715	7.337158	6.603278	1.046407
0	662.531365	33.638794	24.886706	3.333333	272.289248	346.702749	351.942462	0.773675	0.985112	5.606865	5.848468	5.863468	0.956237
0	711.206349	51.210419	37.025027	7.968127	1149.585162	579.274443	414.897219	2.770771	1.396188	7.047156	6.361776	6.028031	1.169064
0	635.399293	42.923232	17.245824	0.70922	1357.743597	201.365529	215.334622	6.305273	0.935128	7.213579	5.305122	5.372193	1.342762
0	718.032	63.024434	40.312235	22.088353	1443.792275	1372.970058	740.067482	1.950893	1.855196	7.275028	7.224732	6.606741	1.101152
0	811.672727	41.035036	37.455849	16.438356	443.45296	326.873722	506.727167	0.875132	0.645068	6.094592	5.789574	6.227973	0.978584
0	773.336207	66.614279	44.525006	25.108225	2463.795535	971.348321	393.404397	6.262755	2.469084	7.809458	6.878685	5.974838	1.307058
0	738.246914	53.487358	46.224032	28.512397	1399.862127	394.257121	452.401145	3.094294	0.871477	7.244129	5.977003	6.114569	1.184733
0	733.75	50.570724	38.345301	16.872428	714.854485	443.726161	1069.418434	0.668452	0.414923	6.572079	6.095208	6.97487	0.942251
0	818.073059	65.084519	51.068402	29.816514	556.965344	1264.936568	1745.700463	0.31905	0.724601	6.322503	7.142777	7.464911	0.846963
0	986.209945	125.89846	99.467248	57.222222	8558.171165	1409.672696	2879.524101	2.972078	0.489551	9.054642	7.251113	7.96538	1.136749
0	1001.620112	128.133843	86.303619	58.988764	5822.408602	3136.979796	5442.740747	1.069757	0.57636	8.669469	8.051016	8.602038	1.007839
0	587.370492	50.626052	24.362125	4.276316	1430.078982	394.889512	547.971147	2.609771	0.720639	7.265485	5.978606	6.306223	1.152114
0	632.859155	47.671667	25.742404	7.067138	1150.250425	462.468403	499.47038	2.30294	0.925918	7.047735	6.136578	6.213548	1.134253
0	717.048	77.974597	38.837526	18.473896	4414.285286	645.409551	586.372017	7.528131	1.100683	8.392601	6.469885	6.373954	1.316702
0	754.050633	83.418066	46.847571	22.457627	3863.862211	1100.260671	1423.591543	2.714165	0.772877	8.259423	7.003302	7.260938	1.137515
0	714.544	64.898005	42.568159	22.088353	1394.45543	957.598918	1515.642274	0.920043	0.631811	7.240259	6.864429	7.323595	0.988621
0	733.2	62.808948	31.695012	11.065574	2918.325058	266.322092	500.021922	5.836394	0.532621	7.978765	5.584706	6.214652	1.283864
0	848.805687	49.535895	33.599887	14.285714	717.159863	687.385209	786.113889	0.912285	0.874409	6.575299	6.532895	6.667102	0.98623
0	806.206278	65.046986	44.174103	12.162162	1311.943938	1489.617774	871.057534	1.506151	1.710126	7.179265	7.306275	6.769708	1.060499
0	671.333333	65.089335	35.73966	15.037594	3288.158411	342.810482	201.034805	16.356165	1.70523	8.098083	5.837178	5.303478	1.526938
0	796.764444	36.602871	23.108054	2.232143	811.35551	228.687937	142.439111	5.696157	1.605514	6.698706	5.432358	4.958915	1.350841
0	829.423256	72.492361	48.793672	29.439252	3338.778624	703.26746	388.512184	8.593755	1.810155	8.11336	6.555737	5.962325	1.360771
0	791.903084	61.283682	41.939273	20.353982	816.698119	1491.752876	993.494575	0.822046	1.501521	6.70527	7.307707	6.901229	0.971605
0	849.961905	81.839138	52.239419	30.143541	2144.099453	1537.466576	2434.785099	0.880611	0.631459	7.670475	7.337891	7.797614	0.983695
0	905.654822	57.704761	46.372054	30.102041	667.616475	893.04794	1114.561668	0.598995	0.801255	6.503714	6.79464	7.016216	0.926955
0	767.059829	32.072956	27.064698	5.579399	212.189215	464.849147	133.642032	1.587743	3.478315	5.357478	6.141713	4.895165	1.094443
